Date,TransactionType,SBD,Steem,SteemPower,Vests,TransactionID,Memo
2017-04-03T03:40:57,vote,IGNORE,"{'block': 10730875,  'op': ['vote',         {'author': 'timcliff',          'permlink': 'reports-from-the-witnesses-2017-04-02',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T03:40:57',  'trx_id': '6c8a62c3629d4cc13808fc9623261bae1f01dc6d',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T03:41:15,vote,IGNORE,"{'block': 10730881,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'ray-kurzweil-future-of-humanity-institution-creating-human-level-ai-how-and-when-or-ray-kurzweil',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T03:41:15',  'trx_id': '20244225e6e13bd93450a772bf873223f3558ac2',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T04:56:33,vote,IGNORE,"{'block': 10732387,  'op': ['vote',         {'author': 'good-karma',          'permlink': 'esteem-is-on-product-hunt-201743t72632534z',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T04:56:33',  'trx_id': 'd84abb45f3de0907de0a02d2543376e899ca819d',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T06:16:33,vote,IGNORE,"{'block': 10733987,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'the-dangers-of-creating-creating-accusatory-atmospheres-in-growing-communities-or-what-can-we-do-about-this',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T06:16:33',  'trx_id': '1a7769010e65d2d347c4a63a43631d52ddbcab76',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-03T06:32:27,vote,IGNORE,"{'block': 10734305,  'op': ['vote',         {'author': 'svamiva',          'permlink': 'memechallenge-11',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T06:32:27',  'trx_id': 'eb7b1ea5a4b24c9051a0e7139fc9ded54cfe8ca6',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T11:07:33,vote,IGNORE,"{'block': 10739806,  'op': ['vote',         {'author': 'elyaque',          'permlink': 'daily-steem-report-april-3rd-steem-0-17346usd',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T11:07:33',  'trx_id': '33f08073c81389e4ee513154d55f2ba11e5d770a',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T11:38:39,vote,IGNORE,"{'block': 10740427,  'op': ['vote',         {'author': 'steemvoter',          'permlink': 'steemvoter-com-service-update',          'voter': 'tradeqwik',          'weight': 7500}],  'op_in_trx': 0,  'timestamp': '2017-04-03T11:38:39',  'trx_id': 'facce2f51a8db91b10678a8226e1b8098d242b4d',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-03T11:57:15,vote,IGNORE,"{'block': 10740799,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'blockchain-dubai-precious-metals-conference-to-focus-on-blockchain-technology',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T11:57:15',  'trx_id': '5ea9dfece7f8c5bb76b14c10500818b051ce508e',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-03T12:15:15,vote,IGNORE,"{'block': 10741159,  'op': ['vote',         {'author': 'playfulfoodie',          'permlink': 'ark-s-latest-update',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T12:15:15',  'trx_id': 'f496bdd07fff377778ccd54bfa4d9be072dc9fc4',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-03T12:45:48,vote,IGNORE,"{'block': 10741769,  'op': ['vote',         {'author': 'l0k1',          'permlink': 'steemd-produces-incorrect-json-no-really-no-foolin-you-can-verify-this-for-yourself',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T12:45:48',  'trx_id': '036a505c6253c6ae8fb68ff18d7492e3bc7cbb13',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T12:48:27,vote,IGNORE,"{'block': 10741822,  'op': ['vote',         {'author': 'omiedove',          'permlink': 'hi-my-name-is-omie-dove-it-s-so-nice-to-meet-you',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T12:48:27',  'trx_id': 'a2919a6ffa5978269ece21f3b28ffc000e89bdb9',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T13:04:21,vote,IGNORE,"{'block': 10742140,  'op': ['vote',         {'author': 'steevc',          'permlink': 'get-a-pocket-computer-try-to-do-what-you-used-to-do-yeah',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:04:21',  'trx_id': 'ce9acd1e0046f6241ea8752591ec4ec4048dd433',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T13:04:36,vote,IGNORE,"{'block': 10742145,  'op': ['vote',         {'author': 'aaronkoenig',          'permlink': 'please-support-my-book-project',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:04:36',  'trx_id': '17639af1b06328d0537802abfe10065abbf197a3',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T13:04:45,vote,IGNORE,"{'block': 10742148,  'op': ['vote',         {'author': 'silviabeneforti',          'permlink': 'is-less-always-more',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:04:45',  'trx_id': 'daa85903b6d9e16da2594f0f3096f595f9ec7aa3',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T13:05:03,vote,IGNORE,"{'block': 10742154,  'op': ['vote',         {'author': 'l0k1',          'permlink': 'velocity-of-money-and-currency-issuance-regulation-a-possible-equilibrium-mechanism-in-cryptocurrencies',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:05:03',  'trx_id': '39aeec6a4bac6db9c768870eb4921e951ef83989',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:06:42,vote,IGNORE,"{'block': 10742187,  'op': ['vote',         {'author': 'opheliafu',          'permlink': 'emerging-spring',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:06:42',  'trx_id': 'a3881acf1d8647590a2126ce6f6910bcd009175f',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T13:07:03,vote,IGNORE,"{'block': 10742194,  'op': ['vote',         {'author': 'l0k1',          'permlink': 'announcement-i-m-fed-up-of-dealing-with-the-badly-programmed-steemd-i-m-out',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:07:03',  'trx_id': 'e5811b46f05d2f376d417a5a40bab69a38a577c5',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T13:11:18,vote,IGNORE,"{'block': 10742279,  'op': ['vote',         {'author': 'voronoi',          'permlink': 'the-art-of-avoiding-surveillance-anti-face',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:11:18',  'trx_id': '3152db7b3b9b2e46fe93344618841a3466629863',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:11:30,custom_json,IGNORE,"{'block': 10742283,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""voronoi"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:11:30',  'trx_id': '8dfa1489ac24fb26e3fbc8c3ae4487dcca3295dc',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T13:13:45,vote,IGNORE,"{'block': 10742328,  'op': ['vote',         {'author': 'edje',          'permlink': 'breaking-news-explosions-in-st-petersburg-just-happen-at-least-10-killed',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:13:45',  'trx_id': '3610df73a2d6e0d049d56fcd2427c0c4496b2732',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:15:00,vote,IGNORE,"{'block': 10742353,  'op': ['vote',         {'author': 'leongkhan',          'permlink': 'steem-investor-report-3-april-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:15:00',  'trx_id': '55c07ef3add8a05c1b2d7cd141480fc64caf0f37',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T13:17:57,vote,IGNORE,"{'block': 10742412,  'op': ['vote',         {'author': 'sumsum',          'permlink': 'a-new-normal',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:17:57',  'trx_id': 'f95341862467f82d06813a7203cc711e08f9c8aa',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-03T13:21:09,vote,IGNORE,"{'block': 10742476,  'op': ['vote',         {'author': 'roelandp',          'permlink': '6trgaz-witness-update-roelandp',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:21:09',  'trx_id': 'e9e8f0c239749d96107554566b65da52b86835d0',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T13:21:18,custom_json,IGNORE,"{'block': 10742479,  'op': ['custom_json',         {'id': 'follow',          'json': '[""follow"",{""follower"":""tradeqwik"",""following"":""roelandp"",""what"":[""blog""]}]',          'required_auths': [],          'required_posting_auths': ['tradeqwik']}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:21:18',  'trx_id': '6e1a4ab7abf9f8d95b1dd45c6f97dc13cd700aaa',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T13:32:09,vote,IGNORE,"{'block': 10742696,  'op': ['vote',         {'author': 'asksteem',          'permlink': 'what-do-you-make-of-isps-ability-to-spy-on-your-history-and-even-sell-it--answer-questions-earn-steem-1491196334-7743764',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:32:09',  'trx_id': '396040640ef85358b34273e9c38c5b3720fe6215',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:32:15,vote,IGNORE,"{'block': 10742698,  'op': ['vote',         {'author': 'curie',          'permlink': 'curie-weekly-update-26th-march-to-2nd-april-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:32:15',  'trx_id': 'e52b5f51cc5cadf43c7ded2d9f23b6cfb2153209',  'trx_in_block': 6,  'virtual_op': 0}"
2017-04-03T13:35:18,vote,IGNORE,"{'block': 10742759,  'op': ['vote',         {'author': 'everittdmickey',          'permlink': 'china-unveils',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:35:18',  'trx_id': '3a99300410d586f48ec3fcabaa410f2d91a0988b',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:36:03,vote,IGNORE,"{'block': 10742774,  'op': ['vote',         {'author': 'everittdmickey',          'permlink': 'super-wi-fi',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:36:03',  'trx_id': '3bd7a4cb24926e5e1ac3fbaa0a35b63f5737ad88',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:37:24,vote,IGNORE,"{'block': 10742801,  'op': ['vote',         {'author': 'lordoftruth',          'permlink': 'bitcoin-trend-03-04-2017',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:37:24',  'trx_id': 'bd63a79b13ffc093106f9aed88b3e91511ad2b72',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-03T13:44:03,vote,IGNORE,"{'block': 10742934,  'op': ['vote',         {'author': 'kellercreature',          'permlink': 'steemit-here-s-my-introduction-post',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:44:03',  'trx_id': '2456c707541381ec749b23b0324e8d1b60ba14f2',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-03T13:45:00,vote,IGNORE,"{'block': 10742953,  'op': ['vote',         {'author': 'gavicrane',          'permlink': 'time-lapse-video-of-me-working-on-this-large-doodle-from-my-imagination',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:45:00',  'trx_id': 'f7a5caf16c819db365a74719aca11b2ee70226a0',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-03T13:45:21,vote,IGNORE,"{'block': 10742960,  'op': ['vote',         {'author': 'fortified',          'permlink': 'wikileaks-or-julian-assange-safe-after-moreno-wins-ecuador-election',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:45:21',  'trx_id': '31facb05551405bab3af44160f3edb3cb6818a51',  'trx_in_block': 4,  'virtual_op': 0}"
2017-04-03T13:54:18,vote,IGNORE,"{'block': 10743139,  'op': ['vote',         {'author': 'bguerrero1986',          'permlink': 'ethereum-gets-bought-out-by-axa-and-world-leaders-women-of-dash-slack-purse-becomes-fanny-pack',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T13:54:18',  'trx_id': '77743b10f0a721d378e923a41d61ca9d6ac6df1d',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-03T14:29:48,vote,IGNORE,"{'block': 10743849,  'op': ['vote',         {'author': 'surfermarly',          'permlink': 'boys-we-need-you',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T14:29:48',  'trx_id': '5965e85a379d5899996248ae34b282fadcca515d',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T14:32:12,vote,IGNORE,"{'block': 10743897,  'op': ['vote',         {'author': 'cristi',          'permlink': 'my-april-2017-physique-update-video',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T14:32:12',  'trx_id': 'a345767812e0fbbb864ddcd2fee5a1138881c69d',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T15:46:00,vote,IGNORE,"{'block': 10745373,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-we-need-to-recreate-what-was-done-in-july-2016-shout-out-from-the-roof-tops-and-tell-people-that-we-are-here',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T15:46:00',  'trx_id': '2ca7d0a2efcf6864e527dea909af90a9958f1d66',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T18:31:15,vote,IGNORE,"{'block': 10748678,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'bts-ltc-doge-today-on-this-pumps',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T18:31:15',  'trx_id': '09fa94af123cf1ddbc84b3413a75ff51944ae357',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T20:36:33,vote,IGNORE,"{'block': 10751184,  'op': ['vote',         {'author': 'liondani',          'permlink': 'live-because-life-is-wonderful-jonas-blue-perfect-strangers-ft-jp-cooper',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T20:36:33',  'trx_id': '53b60a95bb6000d8a17f26a0a105f1df1cf2cd31',  'trx_in_block': 5,  'virtual_op': 0}"
2017-04-03T21:36:18,vote,IGNORE,"{'block': 10752379,  'op': ['vote',         {'author': 'sykochica',          'permlink': 'finally-seeing-some-spring-life-and-color',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T21:36:18',  'trx_id': '8d8ae6b2cfffe0c1f39b401fcb2b3a1475b4b046',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-03T21:41:42,vote,IGNORE,"{'block': 10752487,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'linkedin-a-few-days-ago-i-shared-this-on-linkedin-it-hit-198-views',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T21:41:42',  'trx_id': 'f85be68dc561d86458bed290e29a620d5d4b4de4',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-03T21:47:48,transfer,116.993,0,0,3fc4aa7b3758369d2512643711051042d2b172f1,3121281560688057220
2017-04-03T21:52:15,vote,IGNORE,"{'block': 10752698,  'op': ['vote',         {'author': 'liondani',          'permlink': 'we-are-all-brothers-love-each-other-it-s-the-only-thing-that-is-worth-doing',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-03T21:52:15',  'trx_id': '528e0c7241a8ed2552713e4c45ed15f5e90b2950',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-04T00:29:09,vote,IGNORE,"{'block': 10755833,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'steemit-it-s-business-as-usual-for-the-top-trending-authors',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T00:29:09',  'trx_id': '28c5204b793508cd4fea377d02833b650702b0ac',  'trx_in_block': 0,  'virtual_op': 0}"
2017-04-04T02:48:57,vote,IGNORE,"{'block': 10758629,  'op': ['vote',         {'author': 'crypt0',          'permlink': 'ether-panic-selling-humaniq-amendments-casper-is-almost-complete-helping-the-kids-with-crypto',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T02:48:57',  'trx_id': '2820972a2f7a02306fb204278ee48a142deed225',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-04T03:08:39,vote,IGNORE,"{'block': 10759023,  'op': ['vote',         {'author': 'kingscrown',          'permlink': 'bitfinex-paid-people-60-million-usd-lost-in-hack',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T03:08:39',  'trx_id': '167acfc6a7dfa19632bb78c2664c747711bb1fc9',  'trx_in_block': 2,  'virtual_op': 0}"
2017-04-04T06:16:45,vote,IGNORE,"{'block': 10762785,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'programming-by-sketching-microsoft-research-on-program-synthesis-by-sketching',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T06:16:45',  'trx_id': 'dc7fff5c7dee7ba94b172f9c6cb04e4311ca22c2',  'trx_in_block': 1,  'virtual_op': 0}"
2017-04-04T08:09:00,transfer,0,10.0,0,74e5361036aef710f9b6d8d40e385f3a4b308b03,8787547387011768474
2017-04-04T08:11:33,transfer,0,4580.888,0,8ebcce2f42ee01a8159842e715d47f0dd48c3b66,8787547387011768474
2017-04-04T09:12:51,vote,IGNORE,"{'block': 10766306,  'op': ['vote',         {'author': 'dana-edwards',          'permlink': 'using-controlled-english-as-a-knowledge-representation-language',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T09:12:51',  'trx_id': 'd7c266ce4d037566ef70f5c67a0e4460e0303dc7',  'trx_in_block': 3,  'virtual_op': 0}"
2017-04-04T09:13:24,transfer,0,10.0,0,a01c004b54d773217ca082e999af0f41ea2683a6,4205059504842922892
2017-04-04T09:52:57,vote,IGNORE,"{'block': 10767108,  'op': ['vote',         {'author': 'stephenkendal',          'permlink': 'silver-usd18-35oz-4hr-dmamapping-charts-strong-bullish',          'voter': 'tradeqwik',          'weight': 10000}],  'op_in_trx': 0,  'timestamp': '2017-04-04T09:52:57',  'trx_id': '3078ad8bedf3ddd5601383d37fa5d54e1f10d697',  'trx_in_block': 0,  'virtual_op': 0}"
